loc,year,orphans,children,orphan_rate
5,2015,8522.77825002003,1720130.7524240685,495.4726981079451
8,2015,3495.863170911947,760991.0345837515,459.3829640613469
11,2015,8802.713580514972,1876969.430205126,468.9854527653634
13,2015,3048.917409025199,681416.1954395921,447.43835403828274
15,2015,1748.7362524430446,350431.80425380653,499.0232710660277
17,2015,1377.8861767817543,248991.69776074402,553.3863936723562
18,2015,650.6192054978623,152193.09769007427,427.49586898006504
19,2015,2128.574110759512,455424.91829679377,467.3820041995049
20,2015,1613.4140379619662,417104.12061008345,386.8132579467406
23,2015,2655.8788439148034,580021.731510172,457.89298911263745
25,2015,3624.0682065472006,743696.0152222051,487.30504565960115
27,2015,849.3737072604093,210066.46642302422,404.33569513659137
41,2015,1733.0293793609453,362550.6816565225,478.0102388561506
44,2015,1250.1685864336687,343464.4625336002,363.9877550101324
47,2015,1990.596683492178,463100.4889385069,429.84119668172076
50,2015,1531.1888517681773,322548.0010324276,474.7165838470778
52,2015,2431.380120192401,482700.79305908515,503.7033614102199
54,2015,2122.795609515315,450442.42251681903,471.2690242749176
63,2015,770.5135637264088,126993.2893619087,606.7356531970596
66,2015,1321.1856787017791,240161.4481623536,550.123964029661
68,2015,2968.2151469173905,596524.7043057542,497.5846139300887
70,2015,1392.4736601762177,295973.5188214828,470.4723806781146
73,2015,1885.207771348204,389739.1296259907,483.7101609882808
76,2015,5956.710422025286,1290676.625659379,461.51842402678756
81,2015,404.1139903927632,87542.97456842105,461.61784241968996
85,2015,557.4507267318562,137989.26280452716,403.9812340482823
86,2015,486.50105366789103,119675.29980019663,406.5175140401793
88,2015,77.20182095739032,17042.947787853805,452.983966848802
91,2015,144.26179633793285,32461.566248092946,444.4079969382499
94,2015,64.24139189654397,21622.303921568626,297.10706190038366
95,2015,123.27590534165279,31029.103910080114,397.2912195559904
97,2015,61.5902383889186,21588.97286135693,285.28563533081154
99,2015,185.1135127513924,47522.13060471176,389.5311729416412
5,2016,8282.475898994937,1706403.949649177,485.37603893250173
8,2016,3310.8323926302587,761614.2984390979,434.71247840484284
11,2016,8390.63575976968,1829616.4167016072,458.60081289039465
13,2016,2946.752715637181,680442.1868252371,433.0643767674001
15,2016,1671.6637244727262,348211.3346762249,480.07159962988527
17,2016,1316.1139750609705,245234.43584417674,536.6758426607087
18,2016,650.0155941841763,150777.68740204014,431.1086112170872
19,2016,2048.29790120353,451857.15367306647,453.30651170470145
20,2016,1572.6962557246677,420533.6598665097,373.97630815661455
23,2016,2558.1016209213694,579994.2005744025,441.0564137344702
25,2016,3605.078790104553,760244.6763287232,474.19980729279695
27,2016,841.6698569915769,212117.24599186407,396.7946373506376
41,2016,1702.9892426950237,363239.9370923758,468.8331509819459
44,2016,1239.4283650843013,348095.60775521875,356.0597541224561
47,2016,1924.405749036655,464632.2644659397,414.1782429269341
50,2016,1484.8055611045993,323419.52245530055,459.0958362168173
52,2016,2333.9272686926747,477530.66193614993,488.7491955447965
54,2016,2098.2713971106605,449442.73230077524,466.86068019594967
63,2016,782.2346788588753,125083.32079318463,625.3708918971207
66,2016,1257.0382343342278,237390.13693074108,529.5242045801467
68,2016,2805.91158642795,593131.9503879743,473.0670105686554
70,2016,1349.8226249727722,295812.87966835697,456.309619272187
73,2016,1831.482121430852,383353.72670278564,477.75252824157394
76,2016,5636.671578184903,1280975.6177451657,440.02957590300133
81,2016,398.371406032588,87888.8188631579,453.2674476520714
85,2016,547.4939066671211,138310.12635992435,395.8451351872661
86,2016,472.8658865735211,119712.18784688084,395.002292647383
88,2016,73.49185271340869,16825.796372629844,436.78082799668425
91,2016,117.81214756383828,32863.45698861636,358.48981926839735
94,2016,65.75543225886382,22050.71568627451,298.2008983036925
95,2016,123.00314079127699,31151.908645223008,394.849452700032
97,2016,61.29247210575218,22049.653687315633,277.9747608508315
99,2016,177.40033020671044,48045.90663337314,369.23089319639666
5,2017,8177.84548627233,1697307.241895367,481.8129142688514
8,2017,3306.2543510161163,764739.0697628639,432.3375752256707
11,2017,8189.684487039626,1788470.0432674054,457.91566472523436
13,2017,2976.0290111454156,680770.8805295228,437.1557445040211
15,2017,1614.3576899115085,346383.94416138396,466.0601962426302
17,2017,1262.7753079518022,242269.54724414725,521.2274189290657
18,2017,614.2592836209126,149300.1232559932,411.42583825446036
19,2017,2023.089906117138,448636.1120929711,450.9422785158882
20,2017,1581.8893717248332,425167.6354300739,372.0625089735933
23,2017,2509.3232752677504,580472.5019024581,432.289775492141
25,2017,3640.3982832406814,780693.2539499212,466.3032842697268
27,2017,808.2771473657864,213863.67573799734,377.9403606417016
41,2017,1628.2623806895378,364121.3708408075,447.1757252065845
44,2017,1252.077566887607,353710.3390334573,353.98387570717114
47,2017,1900.4928848420511,466903.87364492763,407.04157581852564
50,2017,1370.5422411985726,324293.6121357173,422.62387845771036
52,2017,2282.0861496019984,472875.1684482211,482.59800934163076
54,2017,2093.3781682323706,451120.9207068119,464.0392569141963
63,2017,695.6661322221178,123735.07179437393,562.2222722577745
66,2017,1191.2924394863262,235327.9342091728,506.2265317076374
68,2017,2725.9766836868725,591354.5549158629,460.97162202034974
70,2017,1334.5345334515196,296079.8433948995,450.73467958829286
73,2017,1747.0891251858488,377084.9939365017,463.31441273954425
76,2017,5288.061376806624,1272566.9713355526,415.54287482857035
81,2017,390.4132530981779,88949.94021052631,438.91345196427295
85,2017,534.4326310850452,138839.41300594667,384.92861609992167
86,2017,547.6715935987618,119822.95360121784,457.067345728653
88,2017,72.96240905400515,16652.111569112392,438.1570994836558
91,2017,116.21573868456039,33213.734890271095,349.902650420089
94,2017,63.95175833189861,22468.166666666668,284.6327396474951
95,2017,128.64742729272464,31360.66088724142,410.21912055770093
97,2017,57.68441558109058,22416.535103244838,257.3297582137957
99,2017,179.34449097107705,48575.83052871567,369.2051973564452
5,2018,8468.31820659354,1698411.0456832123,498.60239828969236
8,2018,3415.4314464421223,775865.3386787787,440.2093090352846
11,2018,8047.11786261038,1758545.1970624807,457.60085530087565
13,2018,3167.433474664312,684769.2400940569,462.5548709269194
15,2018,1619.6546517453764,345501.20015996206,468.78408844759434
17,2018,1280.1991432401496,240921.07099687765,531.3769932795713
18,2018,638.0672695770687,147381.4821809399,432.93584793353824
19,2018,2163.774944080106,446204.08766046225,484.9294311545223
